ccCheckSum_imprv_detail_cms_component_old,idx_PK,imprv_id
ccCheckSum_imprv_detail_cms_component_old,idx_PK,imprv_det_id
ccCheckSum_imprv_detail_cms_component_old,idx_PK,section_id
ccCheckSum_imprv_detail_cms_component_old,idx_PK,component_id
ccCheckSum_imprv_detail_cms_estimate_old,idx_PK,prop_val_yr
ccCheckSum_imprv_detail_cms_estimate_old,idx_PK,sup_num
ccCheckSum_imprv_detail_cms_estimate_old,idx_PK,sale_id
ccCheckSum_imprv_detail_cms_estimate_old,idx_PK,prop_id
ccCheckSum_imprv_detail_cms_estimate_old,idx_PK,imprv_id
ccCheckSum_imprv_detail_cms_estimate_old,idx_PK,imprv_det_id
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,prop_val_yr
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,sup_num
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,sale_id
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,prop_id
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,imprv_id
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,imprv_det_id
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,section_id
ccCheckSum_imprv_detail_cms_occupancy_old,idx_PK,occupancy_id
ccCheckSum_imprv_detail_cms_section_old,idx_PK,prop_val_yr
ccCheckSum_imprv_detail_cms_section_old,idx_PK,sup_num
ccCheckSum_imprv_detail_cms_section_old,idx_PK,sale_id
ccCheckSum_imprv_detail_cms_section_old,idx_PK,prop_id
ccCheckSum_imprv_detail_cms_section_old,idx_PK,imprv_id
ccCheckSum_imprv_detail_cms_section_old,idx_PK,imprv_det_id
ccCheckSum_imprv_detail_cms_section_old,idx_PK,section_id
ccCheckSum_imprv_detail_old,idx_PK,prop_val_yr
ccCheckSum_imprv_detail_old,idx_PK,sup_num
ccCheckSum_imprv_detail_old,idx_PK,sale_id
ccCheckSum_imprv_detail_old,idx_PK,prop_id
ccCheckSum_imprv_detail_old,idx_PK,imprv_id
ccCheckSum_imprv_detail_old,idx_PK,imprv_det_id
ccCheckSum_Imprv_old,idx_PK,prop_val_yr
ccCheckSum_Imprv_old,idx_PK,sup_num
ccCheckSum_Imprv_old,idx_PK,sale_id
ccCheckSum_Imprv_old,idx_PK,prop_id
ccCheckSum_Imprv_old,idx_PK,imprv_id
ccCheckSum_imprv_sketch_note_old,idx_PK,prop_val_yr
ccCheckSum_imprv_sketch_note_old,idx_PK,sup_num
ccCheckSum_imprv_sketch_note_old,idx_PK,sale_id
ccCheckSum_imprv_sketch_note_old,idx_PK,prop_id
ccCheckSum_imprv_sketch_note_old,idx_PK,imprv_id
ccCheckSum_imprv_sketch_note_old,idx_PK,seq_num
ccCheckSum_imprv_sketch_old,idx_PK,prop_val_yr
ccCheckSum_imprv_sketch_old,idx_PK,sup_num
ccCheckSum_imprv_sketch_old,idx_PK,sale_id
ccCheckSum_imprv_sketch_old,idx_PK,prop_id
ccCheckSum_imprv_sketch_old,idx_PK,imprv_id
ccCheckSum_land_adj_old,idx_PK,prop_val_yr
ccCheckSum_land_adj_old,idx_PK,sup_num
ccCheckSum_land_adj_old,idx_PK,sale_id
ccCheckSum_land_adj_old,idx_PK,prop_id
ccCheckSum_land_adj_old,idx_PK,land_seg_id
ccCheckSum_land_adj_old,idx_PK,land_seg_adj_seq
ccCheckSum_land_detail_characteristic_old,idx_PK,prop_val_yr
ccCheckSum_land_detail_characteristic_old,idx_PK,sup_num
ccCheckSum_land_detail_characteristic_old,idx_PK,sale_id
ccCheckSum_land_detail_characteristic_old,idx_PK,prop_id
ccCheckSum_land_detail_characteristic_old,idx_PK,land_seg_id
ccCheckSum_land_detail_characteristic_old,idx_PK,characteristic_cd
ccCheckSum_land_detail_characteristic_old,idx_PK,determinant_cd
ccCheckSum_land_detail_old,idx_PK,prop_val_yr
ccCheckSum_land_detail_old,idx_PK,sup_num
ccCheckSum_land_detail_old,idx_PK,sale_id
ccCheckSum_land_detail_old,idx_PK,prop_id
ccCheckSum_land_detail_old,idx_PK,land_seg_id
ccCheckSum_main_image_old,idx_PK,prop_val_yr
ccCheckSum_main_image_old,idx_PK,sup_num
ccCheckSum_main_image_old,idx_PK,prop_id
ccCheckSum_neighborhood_old,idx_PK,prop_id
ccCheckSum_neighborhood_old,idx_PK,hood_cd
ccCheckSum_neighborhood_old,idx_PK,hood_yr
ccCheckSum_owner_old,idx_PK,owner_tax_yr
ccCheckSum_owner_old,idx_PK,sup_num
ccCheckSum_owner_old,idx_PK,prop_id
ccCheckSum_owner_old,idx_PK,owner_id
ccCheckSum_pacs_user_old,idx_PK,pacs_user_id
ccCheckSum_prop_building_permit_assoc_old,idx_PK,prop_id
ccCheckSum_prop_building_permit_assoc_old,idx_PK,bldg_permit_id
ccCheckSum_prop_characteristic_assoc_old,idx_PK,prop_val_yr
ccCheckSum_prop_characteristic_assoc_old,idx_PK,sup_num
ccCheckSum_prop_characteristic_assoc_old,idx_PK,sale_id
ccCheckSum_prop_characteristic_assoc_old,idx_PK,prop_id
ccCheckSum_prop_characteristic_assoc_old,idx_PK,characteristic_cd
ccCheckSum_prop_characteristic_assoc_old,idx_PK,attribute_cd
ccCheckSum_prop_event_assoc_old,idx_PK,prop_id
ccCheckSum_prop_event_assoc_old,idx_PK,event_id
ccCheckSum_prop_group_assoc_old,idx_PK,prop_id
ccCheckSum_prop_group_assoc_old,idx_PK,prop_group_cd
ccCheckSum_property_assoc_old,idx_PK,prop_val_yr
ccCheckSum_property_assoc_old,idx_PK,sup_num
ccCheckSum_property_assoc_old,idx_PK,parent_prop_id
ccCheckSum_property_assoc_old,idx_PK,child_prop_id
ccCheckSum_property_exemption_old,idx_PK,exmpt_tax_yr
ccCheckSum_property_exemption_old,idx_PK,owner_tax_yr
ccCheckSum_property_exemption_old,idx_PK,sup_num
ccCheckSum_property_exemption_old,idx_PK,prop_id
ccCheckSum_property_exemption_old,idx_PK,owner_id
ccCheckSum_property_exemption_old,idx_PK,exmpt_type_cd
ccCheckSum_property_land_misc_code_old,idx_PK,prop_val_yr
ccCheckSum_property_land_misc_code_old,idx_PK,sup_num
ccCheckSum_property_land_misc_code_old,idx_PK,sale_id
ccCheckSum_property_land_misc_code_old,idx_PK,prop_id
ccCheckSum_property_land_misc_code_old,idx_PK,misc_id
ccCheckSum_Property_old,idx_PK,prop_id
ccCheckSum_property_profile_old,idx_PK,prop_val_yr
ccCheckSum_property_profile_old,idx_PK,prop_id
ccCheckSum_property_sketch_old,idx_PK,prop_id
ccCheckSum_property_sketch_old,idx_PK,prop_val_yr
ccCheckSum_property_sketch_old,idx_PK,sup_num
ccCheckSum_property_val_old,idx_PK,prop_val_yr
ccCheckSum_property_val_old,idx_PK,sup_num
ccCheckSum_property_val_old,idx_PK,prop_id
ccCheckSum_sale_old,idx_PK,prop_id
ccCheckSum_sale_old,idx_PK,chg_of_owner_id
ccCheckSum_seller_assoc_old,idx_PK,chg_of_owner_id
ccCheckSum_seller_assoc_old,idx_PK,prop_id
ccCheckSum_seller_assoc_old,idx_PK,seller_id
ccCheckSum_situs_old,idx_PK,prop_id
ccCheckSum_situs_old,idx_PK,situs_id
ccCheckSum_subset_old,idx_PK,prop_id
ccCheckSum_subset_old,idx_PK,subset_code
ccCheckSum_wash_prop_owner_val_old,idx_PK,year
ccCheckSum_wash_prop_owner_val_old,idx_PK,sup_num
ccCheckSum_wash_prop_owner_val_old,idx_PK,prop_id
ccCheckSum_wash_prop_owner_val_old,idx_PK,owner_id
change_log_keys,idx_lKeyValue_iColumnID_lChangeID,lKeyValue
change_log_keys,idx_lKeyValue_iColumnID_lChangeID,iColumnID
change_log_keys,idx_lKeyValue_iColumnID_lChangeID,lChangeID
chg_log_columns,idx_chg_log_columns,chg_log_columns
chg_log_columns,idx_chg_log_description,chg_log_description
chg_of_owner,idx_deed_type_cd,deed_type_cd
chg_of_owner,idx_excise_number,excise_number
chg_of_owner,idx_ref_id1,ref_id1
chg_of_owner_prop_assoc,idx_prop_id,prop_id
chg_of_owner_prop_assoc,idx_seq_num,seq_num
coll_transaction,idx_batch_id_transaction_id_trans_group_id,batch_id
coll_transaction,idx_batch_id_transaction_id_trans_group_id,transaction_id
coll_transaction,idx_batch_id_transaction_id_trans_group_id,trans_group_id
coll_transaction,idx_trans_group_id_create_date_transaction_type,trans_group_id
coll_transaction,idx_trans_group_id_create_date_transaction_type,create_date
coll_transaction,idx_trans_group_id_create_date_transaction_type,transaction_type
coll_transaction,idx_trans_group_id_create_date_transaction_type,transaction_id
coll_transaction,idx_trans_group_id_transaction_date,trans_group_id
coll_transaction,idx_trans_group_id_transaction_date,transaction_date
coll_transaction,idx_transaction_create_date,create_date
comp_sales_display_grid,idx_lPacsUserID_cDefault,lPacsUserID
comp_sales_display_grid,idx_lPacsUserID_cDefault,cDefault
